query_index,query,citation_id,title,url,registrable_domain,start_index,end_index,cited_text
131,number of states that have outlawed abortion,2,ABORTION IN THE USA,https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai,amnestyusa.org,944,1084,([amnestyusa.org](https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai))
131,number of states that have outlawed abortion,3,Abortion in Wyoming,https://en.wikipedia.org/wiki/Abortion_in_Wyoming?utm_source=openai,en.wikipedia.org,1398,1487,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Wyoming?utm_source=openai))
132,What states outlawed abortion?,1,"Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban",https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai,apnews.com,1880,1973,([apnews.com](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai))
132,What states outlawed abortion?,2,"Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban",https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai,apnews.com,2145,2321,"[Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai)"
132,What states outlawed abortion?,3,"Arizona can enforce an 1864 law criminalizing nearly all abortions, court says",https://apnews.com/article/9c68866d69dca38c728dd27b80592e8f?utm_source=openai,apnews.com,2358,2517,"[Arizona can enforce an 1864 law criminalizing nearly all abortions, court says](https://apnews.com/article/9c68866d69dca38c728dd27b80592e8f?utm_source=openai)"
132,What states outlawed abortion?,4,South Carolina Supreme Court strikes down state's 6-week abortion ban,https://www.axios.com/2023/01/05/south-carolina-abortion-ban?utm_source=openai,axios.com,2552,2703,[South Carolina Supreme Court strikes down state's 6-week abortion ban](https://www.axios.com/2023/01/05/south-carolina-abortion-ban?utm_source=openai)
133,How many states have outlawed abortion,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,354,483,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
133,How many states have outlawed abortion,2,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,632,761,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
133,How many states have outlawed abortion,3,Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban,https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai,apnews.com,947,1109,[Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban](https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai)
133,How many states have outlawed abortion,4,"Abortion ban states have seen 65K pregnancies from rape, study estimates",https://www.axios.com/2024/01/24/rape-pregnancy-abortion-ban-states?utm_source=openai,axios.com,1145,1306,"[Abortion ban states have seen 65K pregnancies from rape, study estimates](https://www.axios.com/2024/01/24/rape-pregnancy-abortion-ban-states?utm_source=openai)"
133,How many states have outlawed abortion,5,US conservatives revive the battle over abortion access,https://www.lemonde.fr/en/international/article/2024/12/27/in-the-us-conservatives-revive-the-battle-over-abortion-access_6736479_4.html?utm_source=openai,lemonde.fr,1345,1558,[US conservatives revive the battle over abortion access](https://www.lemonde.fr/en/international/article/2024/12/27/in-the-us-conservatives-revive-the-battle-over-abortion-access_6736479_4.html?utm_source=openai)
134,states with outlawed abortion,1,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,1228,1340,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
134,states with outlawed abortion,2,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,1930,2042,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
134,states with outlawed abortion,3,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,2718,2830,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
134,states with outlawed abortion,4,"Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban",https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai,apnews.com,3099,3192,([apnews.com](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai))
134,states with outlawed abortion,5,2026 Missouri Amendment 3,https://en.wikipedia.org/wiki/2026_Missouri_Amendment_3?utm_source=openai,en.wikipedia.org,3434,3529,([en.wikipedia.org](https://en.wikipedia.org/wiki/2026_Missouri_Amendment_3?utm_source=openai))
134,states with outlawed abortion,6,"Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban",https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai,apnews.com,3771,3947,"[Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai)"
134,states with outlawed abortion,7,US: Georgia ban on abortions overturned,https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai,lemonde.fr,3984,4157,[US: Georgia ban on abortions overturned](https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai)
134,states with outlawed abortion,8,"Planned Parenthood St. Louis resumes surgical abortions, while Missouri blocks others",https://apnews.com/article/975a18e93c90ae7037dbd359dd7aac18?utm_source=openai,apnews.com,4195,4361,"[Planned Parenthood St. Louis resumes surgical abortions, while Missouri blocks others](https://apnews.com/article/975a18e93c90ae7037dbd359dd7aac18?utm_source=openai)"
135,how many numbers of states that have outlawed abortion?,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,720,849,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
136,how many states is abortion illegal,1,Changes Ahead: Abortion Policy Proposals Affecting Reproductive Medicine | American Society for Reproductive Medicine | ASRM,https://www.asrm.org/advocacy-and-policy/reproductive-rights/summary-reports/changes-ahead-abortion-policy-proposals-affecting-reproductive-medicine/?utm_source=openai,asrm.org,198,379,([asrm.org](https://www.asrm.org/advocacy-and-policy/reproductive-rights/summary-reports/changes-ahead-abortion-policy-proposals-affecting-reproductive-medicine/?utm_source=openai))
136,how many states is abortion illegal,2,ABORTION VIEWS,https://www.prri.org/wp-content/uploads/2025/03/PRRI-April-2025-abortion-report.pdf?utm_source=openai,prri.org,570,685,([prri.org](https://www.prri.org/wp-content/uploads/2025/03/PRRI-April-2025-abortion-report.pdf?utm_source=openai))
136,how many states is abortion illegal,3,Abortion in Missouri,https://en.wikipedia.org/wiki/Abortion_in_Missouri?utm_source=openai,en.wikipedia.org,990,1080,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Missouri?utm_source=openai))
137,How many states have outlawed abortion,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,206,335,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
137,How many states have outlawed abortion,2,"Judge strikes down Georgia ban on abortions, allowing them to resume beyond 6 weeks into pregnancy",https://apnews.com/article/632db7d5de815efa18aea52dadbfc59b?utm_source=openai,apnews.com,710,889,"[Judge strikes down Georgia ban on abortions, allowing them to resume beyond 6 weeks into pregnancy](https://apnews.com/article/632db7d5de815efa18aea52dadbfc59b?utm_source=openai)"
137,How many states have outlawed abortion,3,"Arizona can enforce an 1864 law criminalizing nearly all abortions, court says",https://apnews.com/article/9c68866d69dca38c728dd27b80592e8f?utm_source=openai,apnews.com,927,1086,"[Arizona can enforce an 1864 law criminalizing nearly all abortions, court says](https://apnews.com/article/9c68866d69dca38c728dd27b80592e8f?utm_source=openai)"
137,How many states have outlawed abortion,4,Some States Consider Bills That Would Punish People Seeking Abortions,https://time.com/7269263/bills-punishing-people-seeking-abortions/?utm_source=openai,time.com,1121,1278,[Some States Consider Bills That Would Punish People Seeking Abortions](https://time.com/7269263/bills-punishing-people-seeking-abortions/?utm_source=openai)
139,how many states have outlawed abortion,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,143,272,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
139,how many states have outlawed abortion,2,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,972,1078,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
139,how many states have outlawed abortion,3,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,1212,1324,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
140,Which states have outlawed abortion?,1,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,1898,2004,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
140,Which states have outlawed abortion?,2,Abortion in Illinois,https://en.wikipedia.org/wiki/Abortion_in_Illinois?utm_source=openai,en.wikipedia.org,2745,2835,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Illinois?utm_source=openai))
140,Which states have outlawed abortion?,3,Abortion in Minnesota,https://en.wikipedia.org/wiki/Abortion_in_Minnesota?utm_source=openai,en.wikipedia.org,2900,2991,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Minnesota?utm_source=openai))
141,states outlaw abortion,1,Abortion in Mississippi,https://en.wikipedia.org/wiki/Abortion_in_Mississippi?utm_source=openai,en.wikipedia.org,1016,1109,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Mississippi?utm_source=openai))
141,states outlaw abortion,2,Abortion in Oklahoma,https://en.wikipedia.org/wiki/Abortion_in_Oklahoma?utm_source=openai,en.wikipedia.org,1286,1376,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Oklahoma?utm_source=openai))
141,states outlaw abortion,3,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,2036,2142,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
141,states outlaw abortion,4,Judge strikes down old Arizona abortion restrictions that clash with voter-backed guarantees,https://apnews.com/article/fe9f9fc7ccac8716a956cc74239e0a81?utm_source=openai,apnews.com,2907,3080,[Judge strikes down old Arizona abortion restrictions that clash with voter-backed guarantees](https://apnews.com/article/fe9f9fc7ccac8716a956cc74239e0a81?utm_source=openai)
143,number of states where abortion is illegal,1,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,392,521,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
143,number of states where abortion is illegal,2,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,670,799,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
143,number of states where abortion is illegal,3,US: Georgia ban on abortions overturned,https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai,lemonde.fr,1140,1286,([lemonde.fr](https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai))
